customerNumber,customerName,contactFirstName,contactLastName,phone,addressLine1,city,state,country,creditLimit,customerSegment
10771,Hernandez PLC,Christopher,Barnett,001-271-912-7703x386,50494 Rocha Passage,Millerchester,VT,Antigua and Barbuda,91917.29,SMB
10772,Moore Inc,Dylan,Arnold,898.532.5185,998 Jordan Ridge Apt. 918,East Robert,SD,American Samoa,132127.07,Individual
10773,"Foster, Thompson and Ross",Thomas,Page,001-435-801-5236,48395 Campbell Wall,East Ginafurt,,Kazakhstan,53645.52,SMB
10774,Johns Inc,Angela,Davidson,970-328-7136x9024,3598 Stewart Center,South Lauraville,NE,Zambia,48510.04,Enterprise
10775,Friedman Ltd,Sandra,Sandoval,(940)494-2629x99706,6236 Frank Unions Apt. 942,Schneiderland,KY,Honduras,217113.06,SMB
10776,Dudley Inc,Matthew,Cruz,961.908.0161x41062,5710 Melinda Springs,East Autumnfort,IL,Germany,159200.14,SMB
10777,"Munoz, Lynn and Walker",Kevin,Graham,(420)433-9071,07029 Pam Plaza,Lake Lindaview,WY,Tunisia,152507.15,SMB
10778,Lee-Hamilton,Steven,Smith,(491)246-0616,326 Mario Hollow Suite 204,Jenniferport,MH,Guam,231076.02,Enterprise
10779,"Greene, Holmes and Duncan",Eric,Dyer,230.803.4407,4115 Montgomery Road Suite 360,South Matthewburgh,NM,Saint Helena,144822.87,Mid-Market
10780,"Duke, Wood and Stevenson",Jennifer,Moody,(836)377-7111x39786,7324 Marcia Loop Suite 561,North Paulshire,NY,Niue,208973.68,Individual
10781,Hernandez-Meyers,Donald,Montoya,(431)490-6817x03516,0535 Jones Divide Suite 594,Rachelchester,NJ,Madagascar,183305.06,Mid-Market
10782,Hicks-Holmes,Ryan,Carrillo,(977)863-8777,315 Davis Point,West Michaelchester,SC,Argentina,73497.7,Individual
10783,"Patel, Johnson and Suarez",Sheila,Smith,936-782-7894,6881 Steven Loop,East Megan,DC,China,244801.36,SMB
10784,Welch Group,Valerie,Duncan,930-257-4141x630,76736 Joan Forges,South Mariamouth,ME,Congo,61996.69,Enterprise
10785,"Flores, Butler and Nelson",Morgan,Chavez,(531)569-8266,53405 Sue Hill,Nguyenmouth,NE,Fiji,179954.34,Enterprise
10786,Hughes-Mccoy,Kelly,Stephens,298.778.0982,6791 Charles Turnpike,East Christopher,DE,Samoa,228555.31,Enterprise
10787,"Fitzgerald, Ho and Hampton",Joseph,Skinner,938.671.9876,759 Conner Brooks Apt. 690,North Derrickchester,,Indonesia,57552.76,SMB
10788,Contreras and Sons,Nancy,Boone,(227)535-9180x173,058 Wade Fort,Wrightland,NH,Afghanistan,242781.79,SMB
10789,"Collins, Summers and Moore",Joseph,Martin,(790)821-6445x737,822 Thompson Branch Apt. 795,Rachelland,OR,Luxembourg,54894.62,Enterprise
10790,Dalton-Chandler,Laura,Leonard,416-950-5778x138,63890 Jones Run Apt. 677,East Brittney,KY,Gibraltar,127324.0,Individual
10791,Kim Group,Juan,Logan,650.567.4785,470 Jennifer Corners,North Spencer,DC,Moldova,10745.02,Enterprise
10792,Wagner-Webster,Matthew,Robinson,(659)774-6362x6151,29922 Steven Oval,Claudiafurt,ME,Micronesia,17293.09,Enterprise
10793,Ruiz PLC,Diane,Powell,+1-413-940-4228x757,0635 Andrade Fort,Olsenland,WV,Holy See (Vatican City State),20920.64,SMB
10794,Quinn Inc,Angela,Meyer,(473)402-7401x26994,93590 Scott Mall Suite 322,East Nathanside,MH,Saudi Arabia,99305.48,Mid-Market
10795,Martin-Anderson,John,Velasquez,(515)838-4423,901 Lisa Isle Apt. 130,Duanetown,WV,Tajikistan,179820.32,Enterprise
10796,"Gibbs, Paul and Randolph",Suzanne,Price,921-251-9784x385,2928 Curry Cliff,Gregoryton,UT,Estonia,82974.25,Mid-Market
10797,"Smith, Lara and Wilkinson",Kimberly,Miller,9992693537,006 Casey Way,North Thomas,NM,Cote d'Ivoire,52738.92,SMB
10798,Parks PLC,Tony,Young,(498)439-3384,49619 Cooper Isle,Brewerville,PW,Dominica,109159.92,Mid-Market
10799,Mclaughlin PLC,Anita,Wood,479-659-4937x45007,531 Christopher Islands Suite 710,Lake Meganville,MN,San Marino,49028.6,Individual
10800,"Shaffer, Atkins and White",Thomas,Smith,001-279-515-0455x3992,18011 Hines River Apt. 519,Theodoreville,NE,Saudi Arabia,87431.26,SMB
10801,Mcgee-Taylor,Shelly,Johnson,+1-961-726-9958x5842,55362 Erica Trail,Blackhaven,MI,Mongolia,67964.38,Individual
10802,Turner-Miller,Dustin,Benson,334-518-9863x3045,7190 Barron Street,Barbaraview,,Poland,95620.55,Enterprise
10803,Kaufman-Campbell,Mark,Odonnell,(624)829-7124,6927 Joshua Causeway Apt. 171,East William,WV,Georgia,69467.36,Individual
10804,"Vazquez, Lang and Moore",Mathew,Frank,861.848.3411x914,520 Stanley Via,Foxfort,FL,Congo,60433.7,Mid-Market
10805,Burgess-Tucker,Andre,Morris,933.298.5696x4972,1596 Lee Rapids Suite 049,Matthewville,VA,Trinidad and Tobago,117694.01,Individual
10806,Perez Inc,Timothy,Jones,+1-659-530-4370x0770,3618 Franklin Light Apt. 253,West Michaeltown,NM,Japan,44231.19,Individual
10807,Hicks Ltd,Jesse,Armstrong,231.689.8755,746 Frederick Mall,Curryborough,OR,Iran,92381.77,Enterprise
10808,Myers-Perry,Katrina,Morgan,987.719.5699x0703,32012 Sarah Union Apt. 400,Randallburgh,GA,Congo,209699.5,Individual
10809,"Valdez, Patterson and Lloyd",Patricia,Diaz,(252)629-3312,5173 Jessica Forge,New Chad,FM,Bhutan,161547.64,Mid-Market
10810,"Butler, Stanley and Gomez",Brian,Ramos,(602)752-0316x8435,9938 David Key Apt. 235,Port Kevintown,NH,Guinea,202739.02,Individual
10811,Doyle LLC,Karen,Mckinney,281.556.5934x38356,216 William Shore,New Brian,OK,Uzbekistan,131635.62,Mid-Market
10812,Scott-Smith,Crystal,Goodwin,647-352-3648x850,630 Katherine Pass Apt. 393,Hoffmanborough,MH,Hungary,105882.83,SMB
10813,Fowler and Sons,Jodi,Roberts,304.901.3102,908 Daniel Valleys,East Roger,HI,Liechtenstein,27400.47,Mid-Market
10814,Hernandez-Hall,Justin,Yang,532.518.2061,60752 Reilly Heights,North Cynthiafort,MA,Colombia,191075.23,Mid-Market
10815,Chang-Watson,Ashley,Nguyen,(752)751-2318x7517,925 Fletcher Terrace Apt. 653,New Adrienne,OH,Denmark,55716.26,Mid-Market
10816,Webb-Evans,Nicole,Lowery,001-747-918-0977x6958,76907 Cook Shoals Apt. 571,East Howard,AL,North Macedonia,59514.44,Mid-Market
10817,Pruitt Group,Christine,Reynolds,781-589-5173x0761,6677 Medina Loop,Reedville,KS,Bolivia,33468.13,Individual
10818,"Marquez, Lewis and Young",Hannah,Montgomery,001-689-672-3428x6109,1707 Giles Drive Suite 302,Richmondborough,TN,Saudi Arabia,129858.63,Enterprise
10819,Castro PLC,Michael,Alvarez,(619)985-2012x406,78610 Michael Alley,Hooverport,ND,Iraq,185719.6,SMB
10820,Valdez-Richards,Stephanie,Parker,001-428-755-2684x15785,733 Ortiz View Apt. 401,West Joefort,OH,Benin,155335.82,Mid-Market
10821,Moran-Anderson,Jill,Brown,+1-511-717-5165x8122,2859 Lopez Island Suite 239,East Stevenmouth,MS,French Polynesia,148256.5,Mid-Market
10822,Conrad LLC,Miguel,Yoder,7624301425,06054 Michael Radial Apt. 737,West Ashley,IN,Bulgaria,22962.43,Individual
10823,"Dickerson, Cohen and Terry",Ashley,Chavez,470-266-2042x5383,2179 Bennett Green Apt. 667,Santosborough,MH,Tokelau,227385.45,SMB
10824,Martin Inc,Kathryn,Jackson,530.835.8160x749,97583 Henry Mews Suite 753,Ortegaborough,IL,Iraq,35731.28,Individual
10825,"Hines, Watson and Merritt",Adriana,Chandler,211-597-9637,494 Joshua Lane Suite 025,Oconnormouth,VT,Bangladesh,24746.48,Enterprise
10826,"Dixon, Jenkins and Thomas",Alyssa,Mendoza,001-719-319-0760x6558,37933 Amy Island,Port Jenniferchester,NM,South Africa,125158.41,Individual
10827,Wright Inc,Bradley,Mullen,570-596-0571x211,04316 Danny Run Suite 954,East Joshua,GU,Sudan,103263.39,Enterprise
10828,Perez-Conway,Amanda,Powers,7288947572,98587 Andrea Shores Suite 654,New Benjamin,IN,Greenland,193363.12,SMB
10829,Garner Group,Michelle,Horne,(617)292-9022x63540,10582 Smith Plain,Pierceburgh,IL,Mali,136839.72,SMB
10830,Reeves Ltd,Daniel,Williams,682-590-4921x137,84972 White Roads,Davishaven,IN,Tajikistan,95345.34,Enterprise
10831,Harding PLC,Alyssa,Lewis,001-468-846-8916x4091,7986 Christine Crescent,New Heather,MA,Svalbard & Jan Mayen Islands,54235.49,Individual
10832,"Craig, Martin and Simpson",Brian,Golden,(419)921-8739x140,39381 Navarro Path,West Eugene,IL,Sweden,145392.94,Enterprise
10833,Allison Ltd,Michael,Miller,+1-220-881-1075x43278,1894 Freeman Mews Suite 641,Ericaside,CO,Mauritius,215293.91,Individual
10834,"Mendoza, Morris and Herman",Daniel,Daugherty,569.395.9006,92073 Barker Mountain Apt. 635,Murrayton,MP,Bulgaria,143400.92,Individual
10835,"Montgomery, Flores and Heath",Jerry,Ruiz,(490)329-6713x86316,41204 Ann Mall,Lake Jessica,DE,Benin,241863.24,SMB
10836,"Bryant, Salas and Simon",Janet,Taylor,402-383-8638x216,56538 Johnson Gateway,West Brian,IN,Oman,202051.21,Enterprise
10837,Tate PLC,John,Porter,7025448994,488 Rodney Glens,New Williamhaven,AL,Estonia,139792.65,Mid-Market
10838,Castaneda-Ward,Lisa,Marsh,001-366-881-2056,7649 Dyer Lake,Curtisport,AZ,Haiti,198769.27,Enterprise
10839,Turner-Williams,Joel,Walker,(768)499-2028x4379,23938 Nicholas Mountains Suite 963,East Paulhaven,MO,Tonga,207795.18,Mid-Market
10840,Obrien Group,Jacqueline,Sullivan,(831)632-4060x57590,24858 Jones Branch,Robertport,KY,Greece,86753.37,Enterprise
10841,"Matthews, Moran and Davis",John,Marshall,(698)592-0706,7361 Andrew Brooks Apt. 719,Port Jared,MA,Czech Republic,56856.29,SMB
10842,"Sullivan, Jones and Pierce",Crystal,Bruce,(358)350-6064x450,241 Payne Overpass Suite 032,Timothyfurt,WY,Saint Pierre and Miquelon,148924.61,Enterprise
10843,Ward and Sons,William,Booth,369.624.2176,628 Brittney Mall,Nelsonmouth,MT,Micronesia,96140.84,Mid-Market
10844,Nicholson-Ellis,Joseph,Willis,+1-228-700-5695x00973,45939 Kristina Lake Apt. 843,Nguyenland,NJ,Afghanistan,57318.57,Enterprise
10845,Lewis Ltd,Gary,Barnes,001-383-639-8497x9972,3250 Samuel Rest Suite 143,Port Angelaport,KS,Gambia,36323.12,Mid-Market
10846,Lewis PLC,Erica,Wheeler,9834436202,010 Harris Camp,Keithchester,MI,Guinea,238260.02,Enterprise
10847,"Johnson, Decker and Fletcher",Monique,Porter,5624329746,70277 Philip Mission,Port Sharonland,,Saint Pierre and Miquelon,93933.77,Enterprise
10848,"Palmer, Sharp and Butler",Tracy,Hughes,+1-812-489-1531x84589,3885 Powers Road,Drakeborough,GA,New Zealand,126865.42,SMB
10849,Huang-Bell,Ashley,Delacruz,(381)851-3079,91587 Matthew Roads,North Matthewmouth,TX,Canada,175386.83,Mid-Market
10850,Barrett-Rodriguez,Kathryn,Mcclure,460-909-8648x408,279 Wells Skyway,West Rita,MH,Romania,241237.9,Individual
10851,Kim-Rodriguez,Barbara,Horne,(338)204-0157x0705,40062 Tracy Fields,Lake Alyssaland,MN,Solomon Islands,41724.31,Enterprise
10852,Brady-Thomas,Courtney,Singh,001-587-470-0395,007 Mcbride Square Suite 230,Bakerton,IL,Norfolk Island,229806.98,Enterprise
10853,Davis Ltd,Brandon,Hall,+1-375-279-5349x97409,01509 Mary Fall,Phillipmouth,IA,Uruguay,170766.55,Enterprise
10854,Powell and Sons,Mary,Palmer,604-240-4268x8316,941 Debra Square,New Kevin,MO,Iraq,234751.28,Enterprise
10855,Dougherty Inc,Alexis,Sharp,274.676.5370x892,0486 Jackson Station Apt. 131,Leeton,PA,Mexico,149454.86,Individual
10856,Lucas-Stafford,John,Wade,582.569.4711,220 Mahoney Stream Apt. 623,Kevintown,MH,Ghana,135697.89,Enterprise
10857,"Parker, Phillips and Collins",Angela,Warner,001-668-621-4440x932,582 Anna Well,Nicholsstad,,Croatia,216249.51,Mid-Market
10858,"Wilkinson, Brown and Wilson",Austin,Sloan,415-913-8614,243 Conner Greens Suite 301,North Amandamouth,UT,Georgia,46435.45,Mid-Market
10859,Lee-Sherman,Patricia,Weeks,544-726-2113x7369,10977 Regina Valley Suite 767,Williamsonchester,NH,Turkmenistan,93203.67,Individual
10860,Zimmerman-Thomas,Jeffrey,Thompson,(453)501-1668x79694,338 Megan Unions Suite 711,Jacobmouth,MO,Chad,40879.51,SMB
10861,Smith and Sons,James,Hinton,(487)392-6389,079 Johnson Trail,South Christopher,,Nigeria,111020.39,Mid-Market
10862,Brown-Taylor,Cole,Baker,631.223.3160,716 Catherine Glen Apt. 167,Cynthialand,,Tokelau,207049.76,Individual
10863,Perez Inc,Patrick,Armstrong,+1-972-288-4987x0287,8723 Wright Common,Smithton,HI,Finland,111006.87,Individual
10864,Long-Love,Pamela,Mcbride,521-774-4340x0181,32350 Williams Shores Suite 052,Lake Robert,KY,Timor-Leste,21165.84,Mid-Market
10865,Schwartz-Stevens,Ellen,Lewis,(526)213-2856x68983,51226 Peck Common,Jasonstad,ID,Congo,56540.62,Individual
10866,Smith-Russell,April,Cohen,770-552-0145x811,4453 Kevin Crescent Apt. 685,East Justinstad,MT,Palestinian Territory,87006.21,Enterprise
10867,Gonzalez-Cunningham,David,Black,983.969.9079,2587 Mcdonald Way Apt. 975,Port Randy,IL,Tajikistan,57210.08,Individual
10868,"Williams, Hart and Hicks",Patricia,Turner,367.539.3718x9661,5466 Garrett Drive Suite 206,Robertchester,WV,Honduras,73072.57,SMB
10869,Jones-Brown,Lisa,Wood,(896)367-4830x314,61470 King Stravenue Suite 145,Phillipsville,KY,Guadeloupe,45607.99,SMB
10870,"Wilson, Williams and Moore",Alexander,Montgomery,907-334-6132x32443,79130 Luis Via,North Christopher,MS,Mayotte,122784.79,Individual
10871,Griffin-Webb,Jonathan,Cain,322.315.5316,1531 Antonio Extension,South Danielchester,,Angola,109080.54,Enterprise
10872,Fritz LLC,Paul,James,327.982.9485x02873,41172 Judith Light Apt. 849,West Kristine,WV,Bulgaria,83580.33,Mid-Market
10873,"Gordon, Carson and Joseph",Jennifer,Robertson,001-547-411-4030,6167 Gardner Manor,Martinhaven,CT,Vanuatu,79079.97,SMB
10874,Hart-Morales,Michelle,Simpson,930-274-6911x7726,631 Ashlee Prairie,North Theresaland,,Peru,138885.58,Mid-Market
10875,"Brown, Strong and Williams",Brenda,Robertson,001-488-398-2009x219,8498 Pamela Harbors Suite 168,New Kristina,MI,Equatorial Guinea,93732.64,Individual
10876,Turner and Sons,Jacob,Hodges,381-766-1164x7430,194 Matthew Plaza,Krausemouth,KY,Singapore,224955.03,Mid-Market
10877,Rodriguez Group,Michael,Greene,8477018535,846 Philip Mews,Matthewsville,TN,Saint Martin,66602.15,SMB
10878,Hoffman PLC,Alexa,Fields,001-532-744-1007x5921,2520 Andrews Rapids Suite 995,Port Jeffreychester,HI,Niue,129999.85,Individual
10879,"Turner, Conley and Edwards",Joshua,Crawford,001-617-730-1694x010,8265 Hayes Harbor,Lake Brandyhaven,TN,Serbia,63129.48,Individual
10880,Johnson-Cooper,Sean,Harvey,+1-949-772-3937x99835,085 Sutton Glens Apt. 408,West Leslieberg,NJ,Norfolk Island,98797.73,Enterprise
10881,Khan-Rosales,Aaron,Cruz,(285)807-0492,50128 Murray Ramp,Maryton,NE,Guernsey,62358.59,Enterprise
10882,Phillips Ltd,Barbara,Baldwin,(407)770-2394x75866,1709 Glover Wells,Port Christopher,DE,Lebanon,53443.34,SMB
10883,"Lawson, Gill and Ward",Thomas,Smith,394.867.2703x7055,645 Kathleen Unions Suite 695,Port Brandi,RI,South Georgia and the South Sandwich Islands,234922.81,Enterprise
10884,"Lopez, Smith and Bates",Veronica,Cook,584-498-6709x39179,63672 Davis Expressway,New Matthew,NE,New Caledonia,39537.6,Enterprise
10885,Marshall-Soto,Martin,Marshall,5864734387,2953 Owen Summit Apt. 221,Lake Coleburgh,UT,Congo,249144.98,SMB
10886,Harris and Sons,Jason,Douglas,+1-635-564-8395x6387,0384 Zimmerman Ways Apt. 120,South Kimberlymouth,,Dominican Republic,60017.23,Enterprise
10887,Diaz PLC,Sean,Jones,001-890-631-0919x0873,1523 Joseph Circles,North Davidshire,PW,Iraq,236857.75,Enterprise
10888,Anderson-Brown,Kayla,Lyons,8808134816,87055 Mcclure Road,Hernandezhaven,IL,United States of America,109357.92,Enterprise
10889,Dyer-Banks,Stephanie,Oliver,001-454-888-4076x4585,98137 Bill Rapid Suite 517,South Mary,VA,Bouvet Island (Bouvetoya),244337.21,Individual
10890,Hall-Moody,Samantha,Rangel,001-649-740-7636x024,102 Hunter Prairie,Lake Michael,OR,Trinidad and Tobago,62767.53,Individual
10891,Francis-Carter,Brett,Moore,808.654.3548x79216,43422 Ryan Valleys Suite 131,Lake Anthonymouth,DE,Estonia,223836.65,Enterprise
10892,"Goodwin, Johnson and Sims",Holly,Cohen,513-715-8431x510,250 Dunlap Spring Apt. 543,East Sarashire,SC,Peru,195017.05,Enterprise
10893,Elliott Group,Pamela,Anderson,001-890-811-5441x916,043 Christopher Turnpike,Jillside,FL,Djibouti,192983.68,Enterprise
10894,Brown LLC,Jennifer,Tucker,532-565-3769x0177,77166 Woodard Locks,South Kimberlyfurt,OH,Malawi,174093.53,Enterprise
10895,Parker-Moore,John,Tran,001-732-947-4555x29433,346 Powers Orchard Suite 078,Michaelmouth,NH,Armenia,115920.76,Enterprise
10896,Powell-Meadows,Scott,Garcia,(971)404-2155,542 Donald Groves,Port Cathybury,WY,Paraguay,38713.43,Mid-Market
10897,Giles-Bates,Paul,Williams,001-505-497-7215x35359,699 Erin Prairie Apt. 526,Danielstad,ME,Slovenia,111190.52,Mid-Market
10898,Duncan-Oconnor,Brian,Murphy,5096560238,98240 Cody Center,North Maryside,SD,Mayotte,211833.86,Mid-Market
10899,"Martin, Fields and Rhodes",Nathan,Foley,688.204.8999,433 Parker Square,North Ian,TX,Lesotho,131717.67,Mid-Market
10900,"Henderson, Simmons and Porter",Joshua,Sanchez,894-272-8874,8608 Amy Isle Suite 681,Vincentport,TX,Falkland Islands (Malvinas),126837.99,Mid-Market
10901,Anderson and Sons,Sarah,Hoover,943-760-1432x282,953 Kim Fall Apt. 888,East Juliechester,ND,Papua New Guinea,145306.9,SMB
10902,Johnston Group,Frank,Lawson,256.654.3119x131,6253 Donald Motorway Apt. 558,Bradyland,NE,Svalbard & Jan Mayen Islands,213057.03,Enterprise
10903,Ware-Hanna,Steven,Thomas,+1-794-408-6176,65830 Chang Parks,North Pamela,NJ,Saint Lucia,237412.44,Individual
10904,Evans and Sons,Joshua,Grimes,(488)961-0566,64448 James Rest,New Tiffanyshire,,Sweden,115248.98,Individual
10905,Davis LLC,Ryan,Campbell,333.487.3971,657 Karen View Suite 588,Clarkeport,FL,Australia,164347.03,Mid-Market
10906,"Martinez, Glass and Alexander",Eric,Williams,2998413243,93912 Gallegos Alley Apt. 181,New Maryport,IA,China,126698.39,Mid-Market
10907,Porter Ltd,Frank,Carlson,624-533-2097x074,39798 Glover Pass,South Brianland,,Moldova,230178.0,Mid-Market
10908,"Morton, Lee and Townsend",Adam,Andrade,654.980.2237x8328,32153 Justin Pass,South Ryanmouth,DC,Gabon,58243.93,SMB
10909,"Hoffman, Pittman and Hunt",Erik,Collins,(981)222-9742,7333 Brenda Avenue Suite 663,New Haleyview,PA,Tonga,140182.23,Mid-Market
10910,Nelson LLC,Emily,Rivera,+1-785-283-9031x41051,9730 Hayley Expressway,North Georgeberg,AS,Gabon,169419.93,Mid-Market
10911,Graham and Sons,Frank,Wise,(676)950-8435,75941 Massey Dam,Joyceburgh,NC,Slovenia,187625.54,Mid-Market
10912,"Henderson, Dixon and Matthews",Paul,Joseph,001-518-578-4946x4816,899 Stewart Bypass,Sullivanborough,,Guadeloupe,151808.16,Mid-Market
10913,Cox-Harrison,Micheal,Duffy,385-435-3159x588,8741 Christy Freeway,Angelaberg,GA,Belize,130259.25,Individual
10914,Nelson Ltd,Nicole,Horton,(710)204-4015,116 Randy Lodge Suite 753,Lake Rebeccaberg,KY,Tanzania,95353.79,SMB
10915,"Allen, Lindsey and Davis",Eduardo,Kline,(603)728-3858x6381,3503 Quinn Harbors Suite 794,East Andrew,ND,Sao Tome and Principe,149664.46,Mid-Market
10916,"Lewis, Kennedy and Ford",Tyler,Carey,(356)629-7753x9660,19168 Andre Burg,East Kenneth,RI,Turkey,133492.74,Mid-Market
10917,Byrd PLC,Alicia,Colon,+1-315-417-3746,23103 Melanie Manors Suite 527,Colleenville,OH,Uruguay,158118.18,Enterprise
10918,Evans LLC,Elizabeth,Baker,742.227.3806x94385,973 Lori Mountains Suite 712,Markfort,KY,Gambia,109876.27,Individual
10919,"Brown, Robbins and Conner",Jason,Thomas,(840)938-6658,027 Kim Bridge Apt. 161,Blackwellmouth,KS,Croatia,120848.7,Mid-Market
10920,Alexander PLC,Keith,Lewis,(385)985-2895x82206,0564 Jose Run Apt. 433,Jasonburgh,PR,South Georgia and the South Sandwich Islands,30133.32,Individual
10921,"Moore, Hernandez and Hill",David,Ruiz,915.730.0468x0282,6091 Jason Lights Suite 791,Port Matthewhaven,NC,Romania,62519.92,Mid-Market
10922,Mendez Ltd,Rebecca,Montoya,+1-680-883-5434x436,028 Allison Creek,South Debraside,AK,Qatar,150519.22,SMB
10923,Hunt Group,Samuel,Young,001-846-873-6743x112,26921 Jordan Shoal,South Molly,AK,North Macedonia,110698.56,Mid-Market
10924,Velasquez Inc,Stephanie,Gonzalez,(254)534-5877,111 Fletcher Tunnel Apt. 103,Cynthiaborough,OK,India,217214.02,SMB
10925,Lopez-Martinez,Holly,Glover,001-326-719-5626,582 Haley Cliffs Apt. 355,Campbellburgh,VA,Bhutan,14080.07,Individual
10926,Day Group,Kenneth,Fischer,001-355-208-1070x13432,87223 Snyder Mountain,Danielleburgh,RI,Burkina Faso,249035.04,Mid-Market
10927,"Kelly, Murray and Bradley",Samuel,Sullivan,+1-327-721-9596,5325 Matthew Courts,Floreschester,WI,Bermuda,59116.62,Enterprise
10928,Lee LLC,Melissa,Hill,496-943-7853,87213 Moore Path Suite 071,Hernandezborough,,Jordan,57129.39,Enterprise
10929,"Sharp, Smith and Lowe",Chelsea,Reed,001-535-577-6841x561,8874 Ashley Street Apt. 480,Jordanland,LA,Peru,17501.56,Individual
10930,Baker-Maldonado,Chelsea,Sullivan,001-896-674-8510x60825,113 Clark Rapid Suite 603,South Lynn,IL,Philippines,83806.91,Enterprise
10931,Mercer-Sanchez,Scott,Humphrey,001-550-200-2410x587,5933 King Stravenue Suite 855,Lake Jenniferton,VA,Guyana,220979.35,Individual
10932,Howard Inc,Christopher,Freeman,590-550-2949,0895 Sergio Drives Apt. 506,New Johnstad,LA,Vietnam,17534.83,Enterprise
10933,Henry-Moran,Gabriel,Jones,001-373-702-9916x980,32578 Jacobson Port Apt. 061,New Sherifurt,GA,North Macedonia,119411.81,Individual
10934,Johnson-Ballard,Lisa,Hunt,(397)756-7490x287,7162 Bradley Walks Suite 143,Natalieburgh,NV,Italy,243645.01,Individual
10935,"Wu, Cruz and Riggs",Jason,Robinson,397.272.2261x81586,62597 Becky Roads Apt. 492,West Joseph,,Guinea-Bissau,136040.26,SMB
10936,"Valdez, Hart and Smith",Jonathon,Day,614-989-0752,88209 Tyler Mountains,Lake Tonyport,MI,Tonga,52436.97,SMB
10937,"White, Mckenzie and Patterson",Alexander,Gonzales,(804)343-8019x774,12278 Ellen Loop Apt. 982,Batesside,FM,Central African Republic,158213.71,Individual
10938,Bright Ltd,Ralph,Anderson,+1-569-612-6248x314,1807 Stanley Street Apt. 911,West Maria,WY,Ukraine,178253.37,Enterprise
10939,Vargas and Sons,Dominic,Martinez,528.387.3359x156,6916 Vincent Field,West Jaketown,CA,Liberia,196024.96,SMB
10940,"Jackson, Bennett and Bridges",Andrea,Rodriguez,806.936.0567x3314,14268 Barker Flat,New Kathleen,GA,Dominican Republic,175738.17,SMB
10941,Lowe PLC,Michael,Villanueva,245-677-8536x704,2863 Timothy Streets Apt. 610,North Michael,NV,Jamaica,141574.72,Individual
10942,"Robinson, White and Perez",Leslie,Johnson,(374)995-8489,465 Curtis Viaduct,Gonzalezfurt,FL,Belarus,17845.59,Mid-Market
10943,Davenport-Schmidt,Courtney,Rasmussen,883-558-1838x70291,7891 Bush Street,Karenshire,NM,Isle of Man,18741.53,SMB
10944,Crane Inc,Caleb,Williams,001-328-652-6669x399,86958 David Station,Johnview,KY,Svalbard & Jan Mayen Islands,181364.79,Mid-Market
10945,"Hopkins, Lozano and Parker",Valerie,Montgomery,735.683.2568x047,387 Nelson Motorway,Lake Tyler,GA,American Samoa,69391.02,Mid-Market
10946,Scott-Parker,Isaiah,Wright,001-452-917-8268x42141,63324 Marcia Brooks Suite 982,South Daniel,IN,Morocco,74878.88,Enterprise
10947,Kaiser-Price,Yvonne,Howard,+1-394-716-5460x263,5860 Alexander Camp,Robertburgh,CT,Ghana,109240.82,Individual
10948,"Peterson, Rice and Hayes",Joseph,Ray,(356)727-7697,68276 Frank Rapid Apt. 487,Harrismouth,ME,North Macedonia,80395.72,Mid-Market
10949,"Wilkerson, Garcia and Thomas",Candice,Ferguson,431-745-4948,7420 Patrick Via,Matthewville,TN,Saint Kitts and Nevis,223075.08,Individual
10950,Rodriguez-Francis,Joshua,Leach,559-577-9052x74156,4317 Ashley Viaduct,Parkport,,British Indian Ocean Territory (Chagos Archipelago),74994.31,SMB
10951,Johnson-Cooper,Matthew,Wilson,+1-687-572-7929x2116,883 Baxter Mews Apt. 350,Christopherview,MN,Netherlands Antilles,150358.31,Mid-Market
10952,Watson-Luna,Andre,Chambers,+1-545-472-4784x00053,1702 Farrell Port,Port Melissa,GU,Iraq,43979.33,SMB
10953,"Williams, Kelley and Rivera",Catherine,Smith,963-315-6011,52123 Jesse Parkway,Kellyview,NH,Congo,243974.93,Individual
10954,Miller-Smith,Catherine,Terry,001-244-770-5455,447 Bond Ridges Suite 586,Jamesburgh,UT,French Polynesia,20773.06,Mid-Market
10955,Powers Group,Nicole,Romero,+1-465-981-4312x14618,497 Lang Ford,Lake Michellebury,VA,Wallis and Futuna,39470.94,SMB
10956,"Benson, Brandt and Reynolds",Ivan,Williams,246-799-5579x284,4571 Crosby Track,North Nicholeland,SC,Croatia,12568.55,Enterprise
10957,Morrison-Sanchez,Kenneth,Holmes,366.367.8951,535 Donald Views Suite 419,Whitechester,MP,Guinea,49892.71,Individual
10958,Campbell-Gutierrez,Joann,Bass,001-328-394-5434x63739,35046 George Circles,North Mark,WY,Uruguay,235348.81,Individual
10959,Ortega Ltd,Amber,Allen,254.235.7250x8733,7894 Lang Inlet,Meganside,ND,Eritrea,155747.34,Mid-Market
10960,"Fox, Richardson and Hickman",Heather,Wagner,357.821.8644x410,7979 Harris Club Suite 365,New Walter,NM,Germany,153125.27,SMB
10961,White-Martinez,Deanna,Roberts,001-567-716-8916,2010 Serrano Inlet Apt. 275,Elizabethtown,PR,Sao Tome and Principe,182497.24,SMB
10962,Kelley-Carpenter,Maria,Moore,877-284-9936,22748 Monica Roads Apt. 570,North Matthew,MD,Cuba,91038.16,Mid-Market
10963,Simpson Group,Timothy,Haynes,358-938-1919x5358,3493 Johnson Well,Michelleland,AZ,United Arab Emirates,127369.2,Mid-Market
