customerNumber,customerName,contactFirstName,contactLastName,phone,addressLine1,city,state,country,creditLimit,customerSegment
10768,Smith and Sons,Jimmy,Stephens,442.291.4404x6195,89109 Jonathan Fork,Lake Paulburgh,MN,Tajikistan,58665.49,SMB
10769,"Hood, Harrell and Jones",Andrew,Simpson,001-596-729-3145,640 Laura Islands Suite 612,East Debraside,AL,India,233630.26,Enterprise
10770,Perez LLC,Alexis,Thomas,(956)608-5776x66052,830 Sean Shoals Apt. 156,East Feliciamouth,RI,Belgium,186550.29,Enterprise
10771,Ramsey Group,Megan,Schroeder,503.827.6457,4933 Meyer Keys Suite 923,Jasonfurt,AS,Honduras,53256.66,SMB
10772,"Scott, Guerrero and Young",Thomas,Simmons,427.221.3411x63559,3106 Baker Stravenue Suite 028,Chapmanhaven,NM,Svalbard & Jan Mayen Islands,182371.53,SMB
10773,"Powell, Flores and Johnson",Steven,Wheeler,001-642-708-1621,83012 Macdonald Views Apt. 861,Jamesville,,New Caledonia,243420.11,Individual
10774,Barton Group,Jacqueline,Figueroa,001-480-801-8061x014,83972 Murphy Dale Apt. 564,Roberttown,,Uzbekistan,161090.05,Mid-Market
10775,Woods-Salazar,Casey,Robinson,(726)686-2558,62674 Lewis Ville,North Colin,UT,Guernsey,15544.08,Mid-Market
10776,"Ryan, Diaz and Jones",Jessica,Pittman,001-245-836-0393x3523,0871 Parrish Stream Suite 696,Devinmouth,CT,Samoa,146119.31,Mid-Market
10777,Anthony-Alexander,Elizabeth,Martin,(505)251-7911,279 Rachel Ford,Jenniferchester,WY,Lesotho,238629.93,Enterprise
10778,Green Ltd,Kristen,Matthews,270-280-2765x25997,481 Joanna Wall Apt. 655,Wolfefurt,MP,Swaziland,246135.8,SMB
10779,Willis-Martin,Mitchell,Andrews,(709)792-3811,335 Archer Trace,Amandaview,,Nauru,143651.21,Individual
10780,Gill Inc,David,Espinoza,(215)264-7924x123,97139 Brandy Loop Suite 084,East Alanton,NY,Namibia,35427.8,SMB
10781,Oconnell Ltd,Lisa,Zamora,(315)357-6166,023 Norris Row Apt. 549,Lewisfort,WV,Portugal,222769.09,Individual
10782,Roy-Grant,Donna,Smith,+1-832-429-7552x68138,98283 Davies Fields,Elizabethmouth,RI,Jersey,18426.38,Individual
10783,Munoz Ltd,Joshua,Phelps,471.979.9977,64293 Megan Expressway Apt. 043,Espinozaborough,AZ,Greenland,195403.61,SMB
10784,Farmer-May,Randy,Contreras,8335732106,810 Laura Tunnel Suite 734,Gillmouth,GA,Armenia,89555.96,SMB
10785,Williams-Freeman,Eric,Johnson,710-232-5575,0775 Jones Crest Suite 103,Cookville,,Aruba,160717.66,Individual
10786,"Reed, Smith and Foster",Matthew,Walsh,(405)219-0572x408,54764 Evans Highway,Guerrerochester,IN,Azerbaijan,178937.46,Enterprise
10787,Frost-Brown,Zachary,Mendoza,(599)340-9257x497,47630 Ford Flat,Underwoodport,DC,New Caledonia,27586.71,Individual
10788,Pope-Drake,Elizabeth,Hansen,(650)553-3705x9185,7591 Michael Points,South Dawnport,HI,Andorra,62567.16,Enterprise
10789,"Kidd, Holmes and Martinez",Sarah,Hayes,001-705-884-4273x64329,4049 Nguyen Causeway,Bobbyton,PA,Armenia,249487.69,Individual
10790,Miller Group,Patrick,Hayes,001-473-423-4916x7913,24669 Angela Station Apt. 461,Murphyhaven,,Timor-Leste,96462.14,Enterprise
10791,"Thomas, Brock and Berg",Laura,Martin,(789)672-9671,66022 Olson Alley,Port Kathychester,,New Zealand,47604.66,SMB
10792,Gray Inc,Robert,Valencia,2204657337,76458 Sandra Underpass,Amberfort,HI,Zambia,230686.76,SMB
10793,Barton Ltd,Alexis,Villegas,(650)699-2794x9261,79680 Angela Vista Apt. 606,South Charlenebury,FM,Nicaragua,44629.52,Individual
10794,Anderson-Stone,Angel,Norris,8213898385,19019 Courtney Gateway,Dannyview,CA,Turks and Caicos Islands,98578.96,Individual
10795,Gray Inc,Tina,Johnson,278.751.6970x4148,95416 Alexis Pines,West Lindsey,,Grenada,61791.94,SMB
10796,Leblanc and Sons,Joseph,Erickson,001-317-473-3635,3048 Williams Union Suite 436,Port Colleenmouth,GU,Czech Republic,179524.3,Mid-Market
10797,"Graves, Bruce and Hart",Marie,Shaw,831.535.7534x8021,07100 Donna Skyway Apt. 721,East Kimberlyview,AS,Liechtenstein,144423.37,SMB
10798,Howe-Castillo,Elizabeth,Hicks,+1-906-662-3207,23143 Barnett Island,West Johntown,,Papua New Guinea,120138.22,Individual
10799,"Sanders, Hanna and Roberts",Matthew,Manning,001-681-702-8219x772,32037 Pitts Brooks,Jessicaland,NC,Libyan Arab Jamahiriya,246420.33,SMB
10800,Parker-Herman,Wanda,Alvarez,796.708.4879,87463 Hall Mill,Lake David,IA,Palau,235824.5,Mid-Market
10801,"Brown, Cruz and Sanchez",Timothy,Pittman,406-757-8071,915 Rodriguez Dam Apt. 685,Shannonbury,LA,United States of America,125252.96,SMB
10802,Sutton and Sons,Natalie,Salas,(961)877-5840x187,6491 Bailey Mountains,Lake Debra,,Guinea-Bissau,119621.16,Enterprise
10803,"Foster, Brown and Taylor",Cindy,Jones,302-597-7930x6084,21265 Simpson Hill,Weavertown,WY,Turks and Caicos Islands,33847.47,Individual
10804,Hill-Archer,Nicole,Byrd,712.973.5494x80933,299 Kimberly Mall,Younghaven,KY,Kenya,207813.6,Enterprise
10805,Aguilar Ltd,Ryan,Acevedo,354-881-0633x4433,26890 Perez Streets,Danielleside,MD,United States Minor Outlying Islands,220483.65,Enterprise
10806,Taylor-Larson,David,Myers,(959)372-9772x016,709 Edward Square Suite 131,Lake George,PR,Saint Kitts and Nevis,197402.56,Mid-Market
10807,"Reese, Harris and Scott",Scott,Hunt,+1-204-226-3119x266,9508 Courtney Brooks Suite 796,Karaberg,NV,American Samoa,55193.45,Enterprise
10808,Vega Ltd,John,Williams,(580)849-0436,17175 Rachel Views Apt. 450,Campbellmouth,SC,Luxembourg,175211.46,Enterprise
10809,"Irwin, Gonzales and May",Rachel,Moreno,001-547-748-9012,39180 Vanessa Mountains,West Michael,LA,Singapore,190503.01,Enterprise
10810,Allen-Robertson,Richard,Lopez,444-833-3415x2689,13293 Kramer Shore,East Daniel,NY,Germany,109864.21,SMB
10811,Scott-Miller,Karina,Wagner,280.775.0685x222,47926 Ashley Drive Apt. 225,Lake Nicholasport,KY,Cuba,19994.46,SMB
10812,Martinez-Shaffer,Brooke,Salinas,267-859-1972,884 Howard Corners Apt. 858,South Michelleside,NH,Nauru,106963.35,SMB
10813,Reynolds PLC,Elizabeth,Guerra,684-802-5356x311,35906 Wilson Ramp,Amberfort,MO,Cape Verde,39102.42,SMB
10814,"Villarreal, Jones and Donovan",Jeffrey,Williams,376.347.9585x602,04515 Samantha Lock Suite 063,Perryville,HI,Indonesia,58450.07,Mid-Market
10815,Lee-Rodriguez,Ellen,Evans,+1-265-725-2967x6373,076 Solomon Island,West Brittany,VI,Latvia,110252.26,SMB
10816,Frederick-Harrington,Kerri,Miller,(706)723-8843,350 Black Mount Suite 342,Robinside,GU,Tokelau,31964.92,Enterprise
10817,"Wong, Cox and Harris",Amber,Bender,470.902.5830x80597,4667 Solis Way,Gregoryhaven,NV,Tanzania,216989.42,Mid-Market
10818,Dean-Fernandez,Nathaniel,Martin,210.405.8645,9947 Kim River,North Margaret,AR,New Caledonia,214679.62,SMB
10819,Payne Ltd,Jeffrey,Oliver,+1-926-623-6714,20944 Jimenez Junctions Apt. 166,Port Antoniochester,WY,Ireland,205135.58,Enterprise
10820,Gibson PLC,Michael,Carroll,8998752303,16344 Andrew Burgs,East Kellyland,HI,Italy,162676.5,SMB
10821,"Curtis, Pineda and Deleon",Michael,Cain,(485)532-7374x2735,97799 Andrea Passage,Alexisstad,AS,Guadeloupe,34602.61,Mid-Market
10822,Herrera-Strong,Shawna,Yang,790-204-8520,577 James Ridges,East Christianmouth,FM,Cameroon,246035.02,Enterprise
10823,Wilson-Parker,Jessica,Lindsey,595-843-6863,1289 Thomas Knolls,North Joel,,Greece,199762.51,Individual
10824,Contreras-Moore,Melissa,Hall,(832)524-6739,402 Rodriguez Cliffs Suite 735,Lake Adam,IA,Syrian Arab Republic,173478.52,SMB
10825,Skinner-Berry,Johnny,Graham,+1-932-939-9908x41871,804 Audrey Trail,Lake Michelleton,CA,Guernsey,154799.91,Individual
10826,Green and Sons,Heather,Davis,(252)920-9488,620 Krause Harbor Suite 401,West Carrie,MO,Mali,224801.77,SMB
10827,Bishop-Weaver,Aaron,Jordan,505.292.4449x027,558 Jeffrey Highway Apt. 991,Wolfemouth,WV,Bosnia and Herzegovina,50023.49,Individual
10828,Keith Group,Shannon,Woods,(677)265-9189x84274,558 Noble Parkway Suite 429,North Melodymouth,VA,Uganda,220104.4,Mid-Market
10829,Davis-Lamb,Paul,Baldwin,+1-517-507-3050,59144 Barber Villages,Warechester,GA,Tokelau,113110.8,Mid-Market
10830,"Alexander, Marshall and Garcia",Amanda,Brady,001-261-931-1133,98435 Church Rapids,New Lisaburgh,ID,Sierra Leone,232526.26,Mid-Market
10831,Carrillo Group,Travis,Romero,571.229.5538x910,32815 Crystal Track,Matthewberg,MP,Turkey,23990.48,Individual
10832,Wood Inc,Rachel,Perry,001-623-759-0999x727,709 Armstrong Lake Apt. 609,North Brian,MD,Liberia,130564.03,SMB
10833,Cordova-Long,Harry,Garner,001-799-529-9761,207 Robinson Land,Lake Dianashire,WI,Kiribati,99621.56,Enterprise
10834,Roberts PLC,Jamie,Cox,(613)263-6484,73336 Robert Lane,South Scottmouth,NM,Trinidad and Tobago,114631.42,Enterprise
10835,Butler-Hudson,Dawn,Cook,(393)295-4130x844,5825 Julia Shore,Paulmouth,NV,Turkmenistan,67072.48,Individual
10836,Wright LLC,Joshua,Collier,490.681.4688,693 Jones Centers Suite 707,Michaelport,MT,Jamaica,68174.17,SMB
10837,Hendrix-Moore,Barry,Jones,001-986-518-1120x53162,0098 Luis Groves,East Sherrytown,NV,Guinea,38677.59,Mid-Market
10838,Smith LLC,Jennifer,Rodriguez,(527)236-4562x81703,07676 Sean Crest Apt. 776,West Janeborough,PA,Armenia,119365.56,Enterprise
10839,"Ochoa, Brooks and Taylor",Alyssa,Fry,001-407-209-0751x121,34945 Herrera Run Apt. 646,Joshuaberg,KS,Uzbekistan,12279.88,Mid-Market
10840,"Burns, Morris and Key",Margaret,Norris,436.544.4634x84367,20760 William Neck,South Michael,UT,Aruba,158793.37,Individual
10841,Simmons-Clark,Ivan,Smith,431.938.2134,77679 Scott Junction Suite 830,Rochaton,NV,Costa Rica,245289.36,SMB
10842,Brooks Ltd,Brandon,Jones,+1-511-533-3680x867,41383 Mendoza Pine,Jacquelinefort,IA,Ethiopia,220722.68,Individual
10843,"Lewis, Young and Hopkins",Jennifer,Rodriguez,(312)674-7011x5111,64548 Dawson Overpass Apt. 117,North Lisa,MO,Nicaragua,122601.72,Mid-Market
10844,"Jimenez, Mcdonald and Davila",Megan,Fuller,6002023018,90047 Stephanie Dale,East Robert,WV,San Marino,202737.69,Enterprise
10845,"Long, Cooper and Roberts",Christopher,Freeman,001-997-614-5422,708 James Turnpike Apt. 724,Meyersberg,SC,Monaco,29595.64,Mid-Market
10846,York-Vasquez,Jennifer,Preston,4118562515,74592 Kara Island Suite 093,Silvaview,ND,Cambodia,59835.16,Mid-Market
10847,Williams Ltd,Ronald,Mckee,(325)847-6319x91435,287 Green Light Apt. 795,North Thomasville,PR,Congo,138908.0,Individual
10848,Lopez-Bender,Caitlin,Chang,446-909-2198x100,2099 Lucero Inlet,Jennaland,IL,Kiribati,214092.9,Enterprise
10849,"Meyers, Thomas and Wallace",Jennifer,Aguilar,(233)565-9946x96301,585 Brenda Alley,Nancyville,RI,Jersey,60403.68,Mid-Market
10850,Scott-Johnston,Dorothy,Galloway,+1-694-571-2439x548,013 Jamie Fields,Christopherview,NY,France,118946.14,Enterprise
10851,"Tanner, Johnson and Johnson",Julie,Lawrence,930-974-3637x5508,443 Foster Lock Suite 500,West Erinborough,MP,Switzerland,40350.03,Enterprise
10852,Brown-Reynolds,Edward,Hernandez,(874)292-9435,25054 Joanna Lights,East William,,Bangladesh,37455.5,Enterprise
10853,Kelley Group,Ryan,Gonzales,4647631556,972 Wood Shoals,Walshville,LA,Malta,214047.03,SMB
10854,Mcdonald LLC,Rachel,Ross,845-808-7413,27898 Mcintyre Mill Suite 333,Eugeneberg,HI,Central African Republic,136251.88,Individual
10855,Smith Inc,Michael,Mitchell,592.430.5802x47659,3677 Carter Fork,North Stanley,NH,Armenia,32771.38,Individual
10856,Scott-Banks,James,Davis,001-783-528-9184,937 Thomas Squares,Whitefort,AZ,Ukraine,180092.23,SMB
10857,"Turner, Burnett and Cruz",Brooke,Floyd,384.529.5000x88988,18675 Myers Meadows Suite 179,South Melissabury,IN,Malawi,223302.56,Mid-Market
10858,Smith Inc,Rachel,Rose,754-729-1108x81725,73385 Christopher Pines,West Allison,ME,Guinea-Bissau,165291.0,Individual
10859,Gonzalez PLC,Taylor,Clark,763.420.1216x5401,53431 Mosley Coves Apt. 901,Lake Patricia,OK,Micronesia,62094.21,Individual
10860,Stevens Inc,Brady,Edwards,980.379.6753,716 Jensen Terrace,North Lisa,MH,Canada,107898.25,Mid-Market
10861,Graham-Green,Peter,Thompson,577.253.8400x8951,873 Andrea Camp Apt. 390,Bankston,SD,Malawi,238191.09,Individual
10862,Potts-Alexander,Belinda,Smith,675.615.1679x4206,15747 Ward Coves,New Rebeccamouth,NH,Ghana,138082.96,Enterprise
10863,Murphy Group,Tamara,Richardson,001-910-844-4945x9670,7505 Erin Forks,Amyview,PW,Burundi,181912.21,SMB
10864,Stokes Inc,Anthony,Powell,(649)469-7171x4361,797 Keith Landing,Kyleport,PW,Guinea,246626.96,Individual
10865,"Miller, Moreno and Ayala",Cynthia,Hunter,+1-594-925-1708x09071,11546 Bowen Curve,Mooreport,MS,Sierra Leone,97337.01,SMB
10866,"Black, Powers and Lee",Jacob,Smith,223-818-6523,5888 Vincent Springs Suite 349,South Janetport,WA,Sri Lanka,32322.9,SMB
10867,"Evans, Johnson and Davis",Laurie,Smith,001-718-968-6118x718,731 Wendy Rue,West Sheila,ND,Bolivia,196605.26,Mid-Market
10868,"Dunn, Hamilton and Chambers",Anthony,Barnes,001-254-751-2056x02567,0235 Burton Radial,Kennethton,,Sierra Leone,141564.99,Individual
10869,Hensley-Lee,Robert,Walker,2286564195,786 English Plaza Suite 463,Lake Charlesmouth,CO,Colombia,14984.57,Mid-Market
10870,"Ellis, Oneill and Pearson",Barry,Delgado,931-602-1039x5127,1276 Watson Forges,Lake Coreybury,ND,Lithuania,148198.29,Enterprise
10871,Decker and Sons,Stacy,Taylor,972.828.8253,0885 Watkins Neck,Ortizstad,MS,Mauritania,174916.64,Enterprise
10872,Bishop PLC,Catherine,Mills,001-808-271-6831x007,986 Grant Keys,Choistad,NH,Iraq,115880.71,Enterprise
10873,Ramos-Johnson,Erin,Peters,7149805177,2019 Cox Brooks Suite 558,New Victor,MN,Saint Lucia,102261.93,Enterprise
10874,Schneider Group,Aaron,Sandoval,(375)661-4081,695 Carr Cove,South Kurttown,HI,Senegal,217961.4,Individual
10875,Velazquez and Sons,Aaron,Hardin,791-894-2882x075,098 Dylan Locks Apt. 661,Port Philip,GA,Jersey,73757.08,Mid-Market
10876,Hill-Sanchez,Jesse,Spencer,+1-925-458-9520x50013,9936 Russell Pike,Bonillaview,NC,Cuba,49514.06,SMB
10877,"Taylor, Giles and Mills",Shannon,Williams,605.941.1783,8143 Jennifer Union Apt. 879,Moonton,AL,United Kingdom,205575.31,Individual
10878,Johnson PLC,Leah,Ballard,766-827-5214x21426,4668 David Crossing Apt. 503,Floydport,CT,Saudi Arabia,209089.65,Mid-Market
10879,"Parsons, Bauer and Evans",Monica,Petersen,(557)308-3724,293 Brian Club Suite 202,New Michelleburgh,NH,Switzerland,115933.48,Mid-Market
10880,"Cooper, Foley and Smith",Kaitlyn,Smith,001-975-679-4106x49278,342 David Trace,East Jason,WY,Saint Martin,210432.66,SMB
10881,"Harrison, Hopkins and Mcdonald",Clayton,Luna,723.527.6201x025,01079 Webb Rapids,Pereztown,GU,Equatorial Guinea,31766.9,Enterprise
10882,Lee-Garrett,Jacob,Flores,892.969.4358x40943,5097 Bauer Mall,Cummingsstad,GA,Greece,90549.0,Individual
10883,"Rush, Brown and Thomas",Pamela,Johnson,(818)591-9837x14920,08691 Lee Road,Mcdonaldburgh,WV,Czech Republic,56119.85,Enterprise
10884,Garcia-Barron,Kevin,Green,+1-936-311-5438x83573,05248 Clark Lakes Apt. 613,Heatherside,AK,Iraq,162445.8,SMB
10885,Rollins-Rogers,Tracey,Frank,(409)279-9329,8163 Kim Village,Robinsonhaven,CA,Israel,222789.89,Mid-Market
10886,"Lewis, Lyons and Peters",Chloe,Hamilton,254-497-3025x290,5542 Cochran Island,New Susantown,ND,Saint Lucia,204412.18,SMB
10887,Henry-Maxwell,Cheryl,Shaffer,535.980.8515x6723,669 Brown Spurs,New Timothy,NY,Poland,116750.77,Individual
10888,Cook-Terry,Jacob,White,252.463.6183,4387 Jennifer Plains,Johnsonshire,TN,Guatemala,109715.95,Individual
10889,Foley Group,Michael,Wilson,001-316-407-4270x171,4241 Robinson Way,Garciamouth,AK,Guinea,112958.38,SMB
10890,"Hebert, Day and Bolton",Lisa,Huang,001-712-578-2252,5487 Ritter Creek,Christinatown,,Norway,29152.88,Mid-Market
10891,Burton-Gonzalez,Erica,Mckay,347-531-7463x055,44444 Jessica Forges Suite 598,Lake Karen,CA,Faroe Islands,94818.69,Mid-Market
10892,White-Edwards,Benjamin,Woods,001-749-845-8977x80223,41585 Wood Hills Apt. 304,Alyssaside,,China,145906.53,Individual
10893,"Long, Preston and Sosa",Scott,Joseph,(302)886-2042x990,812 James Gardens,Millerton,MD,Brazil,20081.12,Enterprise
10894,Jensen Group,Scott,Hernandez,319-857-6443,60452 Davis Ports,Odonnellburgh,GA,Vanuatu,192152.47,SMB
10895,"Wang, Taylor and Weaver",Jennifer,Joseph,+1-534-269-3122x9825,362 Kimberly Crest,Martinezhaven,VI,Turks and Caicos Islands,163159.48,Mid-Market
10896,"Dickson, Black and Pena",Ricky,Williams,(693)646-3487,252 Victoria Crest Suite 597,Port Annfort,TX,Thailand,206811.29,Enterprise
10897,"Miller, Silva and Evans",Joshua,Patterson,491.778.5948,48428 Kramer Harbors Suite 580,Benjaminville,MS,Pitcairn Islands,142935.42,SMB
10898,Perez Inc,Joel,Duffy,+1-641-215-3247x348,16941 Wright Junctions,West Danielburgh,MP,Guinea-Bissau,109757.29,Enterprise
10899,Fowler-Oliver,Kim,Jimenez,+1-403-257-8355x2760,9352 Daniel Stravenue Suite 855,West Leroyview,VT,Bhutan,176272.57,Individual
10900,Castaneda Inc,Matthew,Daugherty,585-377-5407x0042,4661 Zhang Viaduct,North Matthewton,IN,Latvia,148649.25,SMB
10901,Lam-Garcia,Charlotte,Martin,900-444-8672,108 Jocelyn Station Suite 550,Edwardsport,WA,Nicaragua,59608.59,Mid-Market
10902,"Barton, Casey and Adams",Dave,English,(356)317-7005x3229,2439 Huang Shoals Suite 840,Carterborough,FM,United States of America,37717.74,Individual
10903,"Cervantes, Fitzgerald and Davis",John,Reed,430.444.3448,602 Benjamin Loop,West Derrickborough,MD,Macao,125954.91,SMB
10904,Wilcox-Walton,Nicholas,Erickson,+1-890-987-0547x9677,3072 Cuevas Gateway,Lake Troy,MH,Greenland,162414.47,Mid-Market
10905,"Williams, Moss and Trujillo",Jesse,Williams,793.900.9834x524,1572 Melendez Mills Apt. 372,West Leslieville,WY,Hong Kong,209387.34,Mid-Market
10906,Fernandez Ltd,Joseph,Flores,739-776-0620x255,60923 Ariel Village Suite 558,Hernandezport,NJ,Thailand,160073.48,SMB
10907,Grant-Randall,Derek,Stevens,+1-403-556-0403x08570,786 Shaun Locks Apt. 163,Lake Carl,MD,Thailand,217563.54,SMB
10908,Smith-Burton,Kristin,Wright,001-730-249-0181x13118,6527 Turner Ranch Apt. 265,New Amber,GU,Estonia,71049.69,SMB
10909,"Salinas, Kent and Phillips",Robert,Sanchez,726-303-3242,128 Miles Alley Suite 570,Osborneview,AR,France,22138.24,Enterprise
10910,Jordan-Johnson,Carla,Smith,(413)950-5363,55059 Bishop Heights,Ninafurt,PA,Bulgaria,239714.79,SMB
10911,"Cannon, Reilly and Rose",Ana,Christensen,723-951-8228x3868,0307 Burton Isle Apt. 379,West Willieside,AS,Yemen,121765.41,Enterprise
10912,Patterson-Chambers,Amanda,Decker,916-812-3976x58068,3497 Elizabeth Flat Suite 794,Johnland,WY,Falkland Islands (Malvinas),100727.28,SMB
10913,Carter Ltd,Paul,Turner,599-318-0378x58397,4224 Cynthia Bridge,Bellside,WY,British Virgin Islands,126228.48,Enterprise
10914,"Johnson, Harris and Rose",Clinton,Koch,463.875.1977,50612 Harvey Spurs,Mcbrideberg,LA,Switzerland,144196.23,SMB
10915,"Woods, Alvarez and Long",Ryan,Andrade,6066632450,4466 Megan Flat,Millsborough,GU,Bahamas,129659.41,SMB
10916,Miller Ltd,Jason,Schneider,454-412-1802,580 Ashlee Run Apt. 296,East Donnastad,AK,Uzbekistan,199710.46,Individual
10917,Harris Inc,Adrian,Kelly,001-487-950-7270x8619,916 Tammy Locks Suite 386,North Jennifer,OH,Timor-Leste,47432.83,Individual
10918,"Hayes, Meyer and Evans",Michelle,Woods,001-847-839-2195x966,66716 Ricardo Wells Suite 897,New Samantha,LA,Central African Republic,241170.06,Mid-Market
10919,Smith Ltd,Chad,Fisher,+1-676-976-5809x345,98337 Cook Port Apt. 658,South Robert,NV,Estonia,24142.26,Enterprise
10920,Hall-Baker,Gabriella,Sullivan,221.508.4470x58970,4287 Casey Locks Apt. 195,Richardshire,MP,Falkland Islands (Malvinas),65611.55,Individual
10921,Hebert PLC,Caitlin,Phillips,483.980.7770x5124,3469 Brent Square Suite 678,Shawburgh,PA,Portugal,192789.31,Enterprise
10922,"Lee, Levy and Reese",David,Barnes,6595429833,585 Pena Common Apt. 170,Rachelstad,,Djibouti,96382.04,Mid-Market
10923,"Thomas, Diaz and Powell",William,Garcia,(272)416-0946x5577,28739 Lisa Creek Apt. 406,Benjaminland,NV,Christmas Island,179750.34,Individual
10924,Smith Ltd,David,Villarreal,001-576-829-8205,59735 Pierce Vista,Lake Laurie,VT,Paraguay,101312.86,Mid-Market
10925,Weaver-Cooper,Hunter,Cardenas,(305)604-0306x721,574 Joseph Spur Suite 866,New Michael,AR,Vanuatu,154933.04,Mid-Market
10926,Cochran-Strickland,Cindy,Washington,+1-926-412-3481x540,7701 Mccarthy Islands,Richardsonborough,SC,Mayotte,88167.85,SMB
10927,"Stokes, Evans and Robinson",Ronald,Davis,7259787368,35097 Martin Springs Suite 200,Heatherberg,PA,Nigeria,187534.65,SMB
10928,"Rogers, Rowland and Miller",Angela,Jimenez,(969)376-6178,39095 Hughes Mountain Suite 367,East Shannonville,IL,Sao Tome and Principe,73128.66,SMB
10929,Pruitt LLC,Donna,Ayala,(633)282-1966,920 Peck Parks Suite 526,Bonillaborough,MA,Comoros,136333.18,Enterprise
10930,Harris-Smith,Alexis,Adkins,001-645-537-8626x5629,599 Davis Road,Kennethchester,CA,Costa Rica,21797.84,Enterprise
10931,"Morse, Wyatt and Johnson",Reginald,Dixon,209.700.9268x42237,995 Shelton Stream Suite 509,Jamiefort,,Guam,126638.3,Mid-Market
10932,"Medina, Walsh and Martinez",Jennifer,Jensen,473-464-8921x307,760 Warren Garden,Maldonadoshire,OR,Singapore,111739.78,Enterprise
10933,Hatfield-Bennett,Michael,Paul,(276)390-1699x1858,8600 Amber Stream Suite 575,Jimmyfort,HI,Cocos (Keeling) Islands,43721.65,Mid-Market
10934,Howell Ltd,John,Walls,874.244.3885x85443,6628 Cory Course Apt. 345,Richardton,OR,Zimbabwe,182065.75,SMB
10935,"Torres, White and Murray",Edward,Wilson,+1-980-780-6272,568 Mullins Drive,South Heatherfort,PA,Mexico,30467.22,Enterprise
10936,"Gillespie, Donaldson and Ryan",Jean,Wilson,001-229-407-9669x24869,2822 Elizabeth Canyon,Stanleyburgh,MP,Kenya,14646.41,Mid-Market
10937,Pearson-Green,Eric,Bowman,(948)849-3852,772 Brittany Centers,Ortizstad,IN,Mauritius,89078.81,Enterprise
10938,Rhodes-Singleton,Lindsay,Carter,+1-608-556-1732,9727 Wilkinson Ways Suite 942,Lake Charles,DE,United States Minor Outlying Islands,70757.96,SMB
10939,Carr Group,Sara,Grant,941-720-7018x10242,36138 Willie Stravenue,Lake Jeffrey,GA,United States Minor Outlying Islands,31845.69,SMB
10940,Davis and Sons,Stephen,Gilbert,255.672.6172x911,46226 Chase Hill Apt. 384,West Lauren,AK,Djibouti,100197.34,SMB
10941,"Wright, Schmidt and Barnes",Scott,Moore,+1-738-687-9441,2471 Oneal Plaza Suite 253,North Miguelland,SC,Vanuatu,137347.65,Mid-Market
10942,"Flores, Garcia and Hicks",Jason,Clark,(544)492-3103,31380 Brian Grove,New Brandonberg,DE,Niue,117209.66,Enterprise
10943,Tran-Page,Chelsea,Smith,421.243.8252,368 Natalie Burg Apt. 976,West Karenfort,OK,Azerbaijan,141331.38,Mid-Market
10944,Ellis PLC,Pamela,Lang,322.278.4427,93051 Carolyn Gateway Suite 135,Lake Debra,SC,Djibouti,94770.99,Mid-Market
10945,Caldwell PLC,Ashley,Durham,(995)621-7920x8219,344 Mary Stravenue Apt. 527,New Alvin,SD,Zimbabwe,32895.25,SMB
10946,Torres LLC,Jennifer,Larson,(624)469-2948x86593,499 Joshua Parks Apt. 360,West Dana,AR,Swaziland,190799.22,Enterprise
10947,"Brown, Ramirez and Thomas",Gabriel,Alexander,001-731-660-1710x06210,243 Frazier Mills,South Steven,NC,Croatia,55456.76,Individual
10948,"Joyce, Morton and Russell",Brandi,Wilcox,+1-459-843-4143x77556,481 Swanson Circles Suite 722,Rodneyfort,PW,Faroe Islands,214043.8,SMB
10949,"Cannon, Leonard and West",James,Jackson,001-329-724-4164,808 Mary Islands,Bellmouth,,Greece,189092.79,SMB
10950,"Williams, Spencer and Bennett",Sean,Campbell,552.439.3830x050,1016 Caitlin Mall Apt. 084,Hickmanville,,British Virgin Islands,194525.05,SMB
10951,"Howe, Wiley and Anderson",Richard,Hess,6759984205,853 Matthew Curve Suite 331,North David,,Saint Helena,16460.43,Enterprise
10952,Lopez-Williams,Theresa,Figueroa,+1-300-286-2843,8803 Victoria Meadows Suite 816,Port Brandonside,ND,Papua New Guinea,139963.65,SMB
10953,Webb-Williamson,Nathan,Franklin,2162609804,05890 Thornton Estate,North Samanthaland,OK,Tuvalu,96482.5,Enterprise
10954,"Smith, Rodriguez and Aguirre",Tina,Edwards,+1-969-357-9720x4039,75998 Alvarez Pines Suite 365,Mackenzieborough,NV,Nicaragua,223090.86,SMB
10955,Tucker-Owens,Jerry,Hernandez,001-488-464-0670x089,385 Roberts Falls Suite 118,North Tammy,WI,Mayotte,35132.61,Enterprise
10956,Jones-Rivera,Katherine,Ross,960-643-0388x2744,442 Hansen Trafficway,Nicoleborough,AL,Nicaragua,208817.25,Individual
10957,Mercer-Lewis,Jason,Rios,001-841-312-8584x39197,7119 Martinez Skyway,New Lisa,UT,Brunei Darussalam,187523.78,Mid-Market
10958,"Christian, Park and Brennan",Eric,Walker,001-376-269-7729,872 Hardy Motorway Apt. 475,Lake Stephanie,MP,Saint Pierre and Miquelon,44749.51,Individual
10959,Hardy-Smith,Ashley,Buchanan,720.491.2231x598,152 Conrad Expressway Suite 841,North Cassidy,MO,Seychelles,167411.3,Individual
